url,cit,views,dloads,pubs,last_mod,pub_refs,doi,journal,date,cites
https://www.openicpsr.org/openicpsr/project/113321/view,"Pástor, Luboš, and Veronesi, Pietro. Replication data for: Technological Revolutions and Stock Prices. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113321V1",558,34,1,10/12/2019 05:47:AM,"Pástor, Luboš, and Pietro Veronesi. “Technological Revolutions and Stock Prices.” American Economic Review 99, no. 4 (August 2009): 1451–83. https://doi.org/10.1257/aer.99.4.1451.",10.1257/aer.99.4.1451,American Economic Review,2009-09-01,178
https://www.openicpsr.org/openicpsr/project/113323/view,"Rabin, Matthew, and Weizsäcker, Georg. Replication data for: Narrow Bracketing and Dominated Choices. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113323V1",362,14,1,10/12/2019 05:51:AM,"Rabin, Matthew, and Georg Weizsäcker. “Narrow Bracketing and Dominated Choices.” American Economic Review 99, no. 4 (August 2009): 1508–43. https://doi.org/10.1257/aer.99.4.1508.",10.1257/aer.99.4.1508,American Economic Review,2009-09-01,103
https://www.openicpsr.org/openicpsr/project/113327/view,"Bergin, Paul R., Feenstra, Robert C., and Hanson, Gordon H. Replication data for: Offshoring and Volatility: Evidence from Mexico’s Maquiladora Industry. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113327V1",436,18,1,10/12/2019 05:52:AM,"Bergin, Paul R, Robert C Feenstra, and Gordon H Hanson. “Offshoring and Volatility: Evidence from Mexico’s Maquiladora Industry.” American Economic Review 99, no. 4 (August 2009): 1664–71. https://doi.org/10.1257/aer.99.4.1664.",10.1257/aer.99.4.1664,American Economic Review,2009-09-01,62
https://www.openicpsr.org/openicpsr/project/113554/view,"Royer, Heather. Replication data for: Separated at Girth: US Twin Estimates of the Effects of Birth Weight. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113554V1",667,39,1,10/12/2019 12:10:PM,"Royer, Heather. “Separated at Girth: US Twin Estimates of the Effects of Birth Weight.” American Economic Journal: Applied Economics 1, no. 1 (January 2009): 49–85. https://doi.org/10.1257/app.1.1.49.",10.1257/app.1.1.49,American Economic Journal: Applied Economics,2009-01-01,177
https://www.openicpsr.org/openicpsr/project/113559/view,"Gerber, Alan S., Karlan, Dean, and Bergan, Daniel. Replication data for: Does the Media Matter? A Field Experiment Measuring the Effect of Newspapers on Voting Behavior and Political Opinions. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113559V1",1412,192,1,10/12/2019 08:12:AM,"Gerber, Alan S, Dean Karlan, and Daniel Bergan. “Does the Media Matter? A Field Experiment Measuring the Effect of Newspapers on Voting Behavior and Political Opinions.” American Economic Journal: Applied Economics 1, no. 2 (March 2009): 35–52. https://doi.org/10.1257/app.1.2.35.",10.1257/app.1.2.35,American Economic Journal: Applied Economics,2009-04-01,245
https://www.openicpsr.org/openicpsr/project/113567/view,"Visaria, Sujata. Replication data for: Legal Reform and Loan Repayment: The Microeconomic Impact of Debt Recovery Tribunals in India. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113567V1",421,9,1,10/12/2019 08:15:AM,"Visaria, Sujata. “Legal Reform and Loan Repayment: The Microeconomic Impact of Debt Recovery Tribunals in India.” American Economic Journal: Applied Economics 1, no. 3 (June 2009): 59–81. https://doi.org/10.1257/app.1.3.59.",10.1257/app.1.3.59,American Economic Journal: Applied Economics,2009-07-01,72
https://www.openicpsr.org/openicpsr/project/113569/view,"Frijters, Paul, Johnston, David W., Shah, Manisha, and Shields, Michael A. Replication data for: To Work or Not to Work? Child Development and Maternal Labor Supply. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113569V1",617,68,1,10/12/2019 08:16:AM,"Frijters, Paul, David W Johnston, Manisha Shah, and Michael A Shields. “To Work or Not to Work? Child Development and Maternal Labor Supply.” American Economic Journal: Applied Economics 1, no. 3 (June 2009): 97–110. https://doi.org/10.1257/app.1.3.97.",10.1257/app.1.3.97,American Economic Journal: Applied Economics,2009-07-01,17
https://www.openicpsr.org/openicpsr/project/113601/view,"Breda, Thomas, and Ly, Son Thierry. Replication data for: Professors in Core Science Fields Are Not Always Biased against Women: Evidence from France. Nashville, TN: American Economic Association [publisher], 2015. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113601V1",426,32,1,10/12/2019 12:37:PM,"Breda, Thomas, and Son Thierry Ly. “Professors in Core Science Fields Are Not Always Biased against Women: Evidence from France.” American Economic Journal: Applied Economics 7, no. 4 (October 2015): 53–75. https://doi.org/10.1257/app.20140022.",10.1257/app.20140022,American Economic Journal: Applied Economics,2015-01-01,21
https://www.openicpsr.org/openicpsr/project/113607/view,"Cadena, Brian C., and Kovak, Brian K. Replication data for: Immigrants Equilibrate Local Labor Markets: Evidence from the Great Recession. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113607V1",637,95,1,10/20/2021 03:07:PM,"Cadena, Brian C., and Brian K. Kovak. “Immigrants Equilibrate Local Labor Markets: Evidence from the Great Recession.” American Economic Journal: Applied Economics 8, no. 1 (January 2016): 257–90. https://doi.org/10.1257/app.20140095.",10.1257/app.20140095,American Economic Journal: Applied Economics,2016-01-01,85
https://www.openicpsr.org/openicpsr/project/113608/view,"Smith, Austin C. Replication data for: Spring Forward at Your Own Risk: Daylight Saving Time and Fatal Vehicle Crashes. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113608V1",717,58,1,10/20/2021 03:09:PM,"Smith, Austin C. “Spring Forward at Your Own Risk: Daylight Saving Time and Fatal Vehicle Crashes.” American Economic Journal: Applied Economics 8, no. 2 (April 2016): 65–91. https://doi.org/10.1257/app.20140100.",10.1257/app.20140100,American Economic Journal: Applied Economics,2016-01-01,54
https://www.openicpsr.org/openicpsr/project/113611/view,"Walters, Christopher R. Replication data for: Inputs in the Production of Early Childhood Human Capital: Evidence from Head Start. Nashville, TN: American Economic Association [publisher], 2015. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113611V1",582,33,1,10/12/2019 12:46:PM,"Walters, Christopher R. “Inputs in the Production of Early Childhood Human Capital: Evidence from Head Start.” American Economic Journal: Applied Economics 7, no. 4 (October 2015): 76–102. https://doi.org/10.1257/app.20140184.",10.1257/app.20140184,American Economic Journal: Applied Economics,2015-01-01,53
https://www.openicpsr.org/openicpsr/project/113613/view,"Jensenius, Francesca Refsum. Replication data for: Development from Representation? A Study of Quotas for the Scheduled Castes in India. Nashville, TN: American Economic Association [publisher], 2015. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113613V1",645,81,1,10/20/2021 03:09:PM,"Jensenius, Francesca Refsum. “Development from Representation? A Study of Quotas for the Scheduled Castes in India.” American Economic Journal: Applied Economics 7, no. 3 (July 2015): 196–220. https://doi.org/10.1257/app.20140201.",10.1257/app.20140201,American Economic Journal: Applied Economics,2015-01-01,39
https://www.openicpsr.org/openicpsr/project/113868/view,"Litschig, Stephan, and Morrison, Kevin M. Replication data for: The Impact of Intergovernmental Transfers on Education Outcomes and Poverty Reduction. Nashville, TN: American Economic Association [publisher], 2013. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113868V1",793,180,1,10/12/2019 04:26:PM,"Litschig, Stephan, and Kevin M Morrison. “The Impact of Intergovernmental Transfers on Education Outcomes and Poverty Reduction.” American Economic Journal: Applied Economics 5, no. 4 (October 2013): 206–40. https://doi.org/10.1257/app.5.4.206.",10.1257/app.5.4.206,American Economic Journal: Applied Economics,2013-10-01,60
https://www.openicpsr.org/openicpsr/project/113877/view,"Wang, Yang. Replication data for: Dynamic Implications of Subjective Expectations: Evidence from Adult Smokers. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113877V1",417,29,1,10/12/2019 04:36:PM,"Wang, Yang. “Dynamic Implications of Subjective Expectations: Evidence from Adult Smokers.” American Economic Journal: Applied Economics 6, no. 1 (January 2014): 1–37. https://doi.org/10.1257/app.6.1.1.",10.1257/app.6.1.1,American Economic Journal: Applied Economics,2014-02-21,21
https://www.openicpsr.org/openicpsr/project/113881/view,"Hendel, Igal, and Spiegel, Yossi. Replication data for: Small Steps for Workers, a Giant Leap for Productivity. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113881V1",344,11,1,10/12/2019 04:37:PM,"Hendel, Igal, and Yossi Spiegel. “Small Steps for Workers, a Giant Leap for Productivity.” American Economic Journal: Applied Economics 6, no. 1 (January 2014): 73–90. https://doi.org/10.1257/app.6.1.73.",10.1257/app.6.1.73,American Economic Journal: Applied Economics,2014-02-21,11
https://www.openicpsr.org/openicpsr/project/113886/view,"Beaudry, Paul, and Lewis, Ethan. Replication data for: Do Male-Female Wage Differentials Reflect Differences in the Return to Skill? Cross-City Evidence from 1980-2000. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113886V1",645,108,1,10/12/2019 04:38:PM,"Beaudry, Paul, and Ethan Lewis. “Do Male-Female Wage Differentials Reflect Differences in the Return to Skill? Cross-City Evidence from 1980–2000.” American Economic Journal: Applied Economics 6, no. 2 (April 2014): 178–94. https://doi.org/10.1257/app.6.2.178.",10.1257/app.6.2.178,American Economic Journal: Applied Economics,2014-04-01,36
https://www.openicpsr.org/openicpsr/project/113887/view,"Cunha, Jesse M. Replication data for: Testing Paternalism: Cash versus In-Kind Transfers. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113887V1",630,31,1,10/21/2021 10:11:AM,"Cunha, Jesse M. “Testing Paternalism: Cash versus In-Kind Transfers.” American Economic Journal: Applied Economics 6, no. 2 (April 2014): 195–230. https://doi.org/10.1257/app.6.2.195.",10.1257/app.6.2.195,American Economic Journal: Applied Economics,2014-04-01,67
https://www.openicpsr.org/openicpsr/project/113888/view,"Drexler, Alejandro, Fischer, Greg, and Schoar, Antoinette. Replication data for: Keeping It Simple: Financial Literacy and Rules of Thumb. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113888V1",836,144,1,10/12/2019 04:40:PM,"Drexler, Alejandro, Greg Fischer, and Antoinette Schoar. “Keeping It Simple: Financial Literacy and Rules of Thumb.” American Economic Journal: Applied Economics 6, no. 2 (April 2014): 1–31. https://doi.org/10.1257/app.6.2.1.",10.1257/app.6.2.1,American Economic Journal: Applied Economics,2014-04-01,248
https://www.openicpsr.org/openicpsr/project/113892/view,"Garthwaite, Craig L. Replication data for: Demand Spillovers, Combative Advertising, and Celebrity Endorsements. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113892V1",444,32,1,10/12/2019 04:41:PM,"Garthwaite, Craig L. “Demand Spillovers, Combative Advertising, and Celebrity Endorsements.” American Economic Journal: Applied Economics 6, no. 2 (April 2014): 76–104. https://doi.org/10.1257/app.6.2.76.",10.1257/app.6.2.76,American Economic Journal: Applied Economics,2014-04-01,29
https://www.openicpsr.org/openicpsr/project/113894/view,"Baccara, Mariagiovanna, Collard-Wexler, Allan, Felli, Leonardo, and Yariv, Leeat. Replication data for: Child-Adoption Matching: Preferences for Gender and Race. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113894V1",677,58,1,10/12/2019 04:43:PM,"Baccara, Mariagiovanna, Allan Collard-Wexler, Leonardo Felli, and Leeat Yariv. “Child-Adoption Matching: Preferences for Gender and Race.” American Economic Journal: Applied Economics 6, no. 3 (July 2014): 133–58. https://doi.org/10.1257/app.6.3.133.",10.1257/app.6.3.133,American Economic Journal: Applied Economics,2014-01-01,21
https://www.openicpsr.org/openicpsr/project/113990/view,"Glaeser, Edward, Huang, Wei, Ma, Yueran, and Shleifer, Andrei. Replication data for: A Real Estate Boom with Chinese Characteristics. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113990V1",742,77,1,10/12/2019 06:29:PM,"Glaeser, Edward, Wei Huang, Yueran Ma, and Andrei Shleifer. “A Real Estate Boom with Chinese Characteristics.” Journal of Economic Perspectives 31, no. 1 (February 2017): 93–116. https://doi.org/10.1257/jep.31.1.93.",10.1257/jep.31.1.93,Journal of Economic Perspectives,2017-12-01,193
https://www.openicpsr.org/openicpsr/project/113688/view,"Lyons, Elizabeth. Replication data for: Team Production in International Labor Markets: Experimental Evidence from the Field. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113688V1",407,34,1,10/12/2019 01:24:PM,"Lyons, Elizabeth. “Team Production in International Labor Markets: Experimental Evidence from the Field.” American Economic Journal: Applied Economics 9, no. 3 (July 2017): 70–104. https://doi.org/10.1257/app.20160179.",10.1257/app.20160179,American Economic Journal: Applied Economics,2017-01-01,21
https://www.openicpsr.org/openicpsr/project/113690/view,"Nicoletti, Cheti, Salvanes, Kjell G., and Tominey, Emma. Replication data for: The Family Peer Effect on Mothers’ Labor Supply. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113690V1",549,81,1,10/12/2019 09:24:AM,"Nicoletti, Cheti, Kjell G. Salvanes, and Emma Tominey. “The Family Peer Effect on Mothers’ Labor Supply.” American Economic Journal: Applied Economics 10, no. 3 (July 2018): 206–34. https://doi.org/10.1257/app.20160195.",10.1257/app.20160195,American Economic Journal: Applied Economics,2018-07-01,17
https://www.openicpsr.org/openicpsr/project/113692/view,"Barwick, Panle Jia, Pathak, Parag A., and Wong, Maisy. Replication data for: Conflicts of Interest and Steering in Residential Brokerage. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113692V1",491,17,1,10/12/2019 01:25:PM,"Barwick, Panle Jia, Parag A. Pathak, and Maisy Wong. “Conflicts of Interest and Steering in Residential Brokerage.” American Economic Journal: Applied Economics 9, no. 3 (July 2017): 191–222. https://doi.org/10.1257/app.20160214.",10.1257/app.20160214,American Economic Journal: Applied Economics,2017-01-01,15
https://www.openicpsr.org/openicpsr/project/113721/view,"Bolhaar, Jonneke, Ketel, Nadine, and van der Klaauw, Bas. Replication data for: Job Search Periods for Welfare Applicants: Evidence from a Randomized Experiment. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113721V1",560,28,1,10/20/2021 03:38:PM,"Bolhaar, Jonneke, Nadine Ketel, and Bas van der Klaauw. “Job Search Periods for Welfare Applicants: Evidence from a Randomized Experiment.” American Economic Journal: Applied Economics 11, no. 1 (January 2019): 92–125. https://doi.org/10.1257/app.20170163.",10.1257/app.20170163,American Economic Journal: Applied Economics,2019-01-01,5
https://www.openicpsr.org/openicpsr/project/113737/view,"Freeman, Richard B., and Gelber, Alexander M. Replication data for: Prize Structure and Information in Tournaments: Experimental Evidence. Nashville, TN: American Economic Association [publisher], 2010. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113737V1",369,9,1,10/12/2019 11:01:AM,"Freeman, Richard B., and Alexander M. Gelber. “Prize Structure and Information in Tournaments: Experimental Evidence.” American Economic Journal: Applied Economics 2, no. 1 (January 2010): 149–64. https://doi.org/10.1257/app.2.1.149.",10.1257/app.2.1.149,American Economic Journal: Applied Economics,2010-01-01,51
https://www.openicpsr.org/openicpsr/project/113698/view,"Angrist, Joshua D., Battistin, Erich, and Vuri, Daniela. Replication data for: In a Small Moment: Class Size and Moral Hazard in the Italian Mezzogiorno. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113698V1",623,77,1,10/12/2019 09:27:AM,"Angrist, Joshua D., Erich Battistin, and Daniela Vuri. “In a Small Moment: Class Size and Moral Hazard in the Italian Mezzogiorno.” American Economic Journal: Applied Economics 9, no. 4 (October 2017): 216–49. https://doi.org/10.1257/app.20160267.",10.1257/app.20160267,American Economic Journal: Applied Economics,2017-10-01,31
https://www.openicpsr.org/openicpsr/project/113717/view,"Lafortune, Jeanne, Riutort, Julio, and Tessada, José. Replication data for: Role Models or Individual Consulting: The Impact of Personalizing Micro-entrepreneurship Training. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113717V1",822,71,1,10/12/2019 02:09:PM,"Lafortune, Jeanne, Julio Riutort, and José Tessada. “Role Models or Individual Consulting: The Impact of Personalizing Micro-Entrepreneurship Training.” American Economic Journal: Applied Economics 10, no. 4 (October 2018): 222–45. https://doi.org/10.1257/app.20170077.",10.1257/app.20170077,American Economic Journal: Applied Economics,2018-10-01,21
https://www.openicpsr.org/openicpsr/project/113743/view,"Jayachandran, Seema, Lleras-Muney, Adriana, and Smith, Kimberly V. Replication data for: Modern Medicine and the Twentieth Century Decline in Mortality: Evidence on the Impact of Sulfa Drugs. Nashville, TN: American Economic Association [publisher], 2010. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113743V1",541,53,1,10/12/2019 03:03:PM,"Jayachandran, Seema, Adriana Lleras-Muney, and Kimberly V Smith. “Modern Medicine and the Twentieth Century Decline in Mortality: Evidence on the Impact of Sulfa Drugs.” American Economic Journal: Applied Economics 2, no. 2 (April 2010): 118–46. https://doi.org/10.1257/app.2.2.118.",10.1257/app.2.2.118,American Economic Journal: Applied Economics,2010-04-01,75
https://www.openicpsr.org/openicpsr/project/113751/view,"Lindo, Jason M., Sanders, Nicholas J., and Oreopoulos, Philip. Replication data for: Ability, Gender, and Performance Standards: Evidence from Academic Probation. Nashville, TN: American Economic Association [publisher], 2010. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113751V1",1700,414,1,10/12/2019 03:05:PM,"Lindo, Jason M, Nicholas J Sanders, and Philip Oreopoulos. “Ability, Gender, and Performance Standards: Evidence from Academic Probation.” American Economic Journal: Applied Economics 2, no. 2 (April 2010): 95–117. https://doi.org/10.1257/app.2.2.95.",10.1257/app.2.2.95,American Economic Journal: Applied Economics,2010-04-01,59
https://www.openicpsr.org/openicpsr/project/113759/view,"Aker, Jenny C. Replication data for: Information from Markets Near and Far: Mobile Phones and Agricultural Markets in Niger. Nashville, TN: American Economic Association [publisher], 2010. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113759V1",493,61,1,10/12/2019 03:11:PM,"Aker, Jenny C. “Information from Markets Near and Far: Mobile Phones and Agricultural Markets in Niger.” American Economic Journal: Applied Economics 2, no. 3 (July 2010): 46–59. https://doi.org/10.1257/app.2.3.46.",10.1257/app.2.3.46,American Economic Journal: Applied Economics,2010-07-01,307
https://www.openicpsr.org/openicpsr/project/113763/view,"Bosch, Mariano, and Manacorda, Marco. Replication data for: Minimum Wages and Earnings Inequality in Urban Mexico. Nashville, TN: American Economic Association [publisher], 2010. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113763V1",962,76,1,10/12/2019 03:15:PM,"Bosch, Mariano, and Marco Manacorda. “Minimum Wages and Earnings Inequality in Urban Mexico.” American Economic Journal: Applied Economics 2, no. 4 (October 2010): 128–49. https://doi.org/10.1257/app.2.4.128.",10.1257/app.2.4.128,American Economic Journal: Applied Economics,2010-10-01,63
https://www.openicpsr.org/openicpsr/project/113764/view,"Card, David, Dooley, Martin D., and Payne, A. Abigail. Replication data for: School Competition and Efficiency with Publicly Funded Catholic Schools. Nashville, TN: American Economic Association [publisher], 2010. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113764V1",444,21,1,10/12/2019 03:17:PM,"Card, David, Martin D Dooley, and A. Abigail Payne. “School Competition and Efficiency with Publicly Funded Catholic Schools.” American Economic Journal: Applied Economics 2, no. 4 (October 2010): 150–76. https://doi.org/10.1257/app.2.4.150.",10.1257/app.2.4.150,American Economic Journal: Applied Economics,2010-10-01,41
https://www.openicpsr.org/openicpsr/project/113768/view,"Do, Quy-Toan, and Phung, Tung D. Replication data for: The Importance of Being Wanted. Nashville, TN: American Economic Association [publisher], 2010. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113768V1",428,26,1,10/12/2019 03:19:PM,"Do, Quy-Toan, and Tung D Phung. “The Importance of Being Wanted.” American Economic Journal: Applied Economics 2, no. 4 (October 2010): 236–53. https://doi.org/10.1257/app.2.4.236.",10.1257/app.2.4.236,American Economic Journal: Applied Economics,2010-10-01,21
https://www.openicpsr.org/openicpsr/project/113770/view,"Arcidiacono, Peter, Bayer, Patrick, and Hizmo, Aurel. Replication data for: Beyond Signaling and Human Capital: Education and the Revelation of Ability. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113770V1",666,110,1,01/06/2022 11:09:AM,"Arcidiacono, Peter, Patrick Bayer, and Aurel Hizmo. “Beyond Signaling and Human Capital: Education and the Revelation of Ability.” American Economic Journal: Applied Economics 2, no. 4 (October 2010): 76–104. https://doi.org/10.1257/app.2.4.76.",10.1257/app.2.4.76,American Economic Journal: Applied Economics,2010-10-01,87
https://www.openicpsr.org/openicpsr/project/113771/view,"Lindqvist, Erik, and Vestman, Roine. Replication data for: The Labor Market Returns to Cognitive and Noncognitive Ability: Evidence from the Swedish Enlistment. Nashville, TN: American Economic Association [publisher], 2011. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113771V1",484,36,1,10/12/2019 03:20:PM,"Lindqvist, Erik, and Roine Vestman. “The Labor Market Returns to Cognitive and Noncognitive Ability: Evidence from the Swedish Enlistment.” American Economic Journal: Applied Economics 3, no. 1 (January 2011): 101–28. https://doi.org/10.1257/app.3.1.101.",10.1257/app.3.1.101,American Economic Journal: Applied Economics,2011-01-01,271
https://www.openicpsr.org/openicpsr/project/113798/view,"Deschênes, Olivier, and Greenstone, Michael. Replication data for: Climate Change, Mortality, and Adaptation: Evidence from Annual Fluctuations in Weather in the US. Nashville, TN: American Economic Association [publisher], 2011. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113798V1",1340,221,1,10/12/2019 03:44:PM,"Deschênes, Olivier, and Michael Greenstone. “Climate Change, Mortality, and Adaptation: Evidence from Annual Fluctuations in Weather in the US.” American Economic Journal: Applied Economics 3, no. 4 (October 2011): 152–85. https://doi.org/10.1257/app.3.4.152.",10.1257/app.3.4.152,American Economic Journal: Applied Economics,2011-10-01,424
https://www.openicpsr.org/openicpsr/project/113826/view,"Basker, Emek. Replication data for: Raising the Barcode Scanner: Technology and Productivity in the Retail Sector. Nashville, TN: American Economic Association [publisher], 2012. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113826V1",438,8,1,10/20/2021 03:48:PM,"Basker, Emek. “Raising the Barcode Scanner: Technology and Productivity in the Retail Sector.” American Economic Journal: Applied Economics 4, no. 3 (July 2012): 1–27. https://doi.org/10.1257/app.4.3.1.",10.1257/app.4.3.1,American Economic Journal: Applied Economics,2012-07-01,38
https://www.openicpsr.org/openicpsr/project/113898/view,"Gallagher, Justin. Replication data for: Learning about an Infrequent Event: Evidence from Flood Insurance Take-Up in the United States. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113898V1",839,190,1,10/12/2019 05:28:PM,"Gallagher, Justin. “Learning about an Infrequent Event: Evidence from Flood Insurance Take-Up in the United States.” American Economic Journal: Applied Economics 6, no. 3 (July 2014): 206–33. https://doi.org/10.1257/app.6.3.206.",10.1257/app.6.3.206,American Economic Journal: Applied Economics,2014-01-01,205
https://www.openicpsr.org/openicpsr/project/113918/view,"Cornelson, Kirsten, and Siow, Aloysius. Replication data for: A Quantitative Review of Marriage Markets: How Inequality Is Remaking the American Family by Carbone and Cahn. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113918V1",1078,17,1,10/21/2021 10:16:AM,"Cornelson, Kirsten, and Aloysius Siow. “A Quantitative Review OfMarriage Markets: How Inequality Is Remaking the American Familyby Carbone and Cahn.” Journal of Economic Literature 54, no. 1 (March 2016): 193–207. https://doi.org/10.1257/jel.54.1.193.",10.1257/jel.54.1.193,Journal of Economic Literature,2016-03-01,11
https://www.openicpsr.org/openicpsr/project/113924/view,"Belloni, Alexandre, Chernozhukov, Victor, and Hansen, Christian. Replication data for: High-Dimensional Methods and Inference on Structural and Treatment Effects. Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113924V1",1354,190,1,10/21/2021 10:21:AM,"Belloni, Alexandre, Victor Chernozhukov, and Christian Hansen. “High-Dimensional Methods and Inference on Structural and Treatment Effects.” Journal of Economic Perspectives 28, no. 2 (May 2014): 29–50. https://doi.org/10.1257/jep.28.2.29.",10.1257/jep.28.2.29,Journal of Economic Perspectives,2014-01-01,239
